step,time_s,true_x,true_y,true_z,true_vx,true_vy,true_vz,est_x,est_y,est_z,cmd_fx,cmd_fy,cmd_fz,range_m,dv_step,att_qw,att_qx,att_qy,att_qz,att_err_deg,att_aligned,mission_mode,fault_code,imu_ax,imu_ay,imu_az
1497,1498.000,-0.0570,0.2974,0.0000,0.000396,-0.003343,0.000000,-0.0548,0.2986,-0.0012,0.0000,0.0195,0.0000,0.3062,0.000039,0.995769,0.000000,0.000000,0.091888,0.3415,1,0,0,0.006793,0.015452,-0.008500
1498,1499.000,-0.0567,0.2941,0.0000,0.000399,-0.003308,0.000000,-0.0568,0.2971,-0.0011,0.0055,0.0182,0.0000,0.3028,0.000038,0.995759,0.000000,0.000000,0.091995,0.3135,1,0,0,0.002282,0.004459,0.001910
1499,1500.000,-0.0563,0.2908,0.0000,0.000402,-0.003271,0.000000,-0.0550,0.2898,0.0034,0.0053,0.0191,0.0000,0.2995,0.000040,0.995749,0.000000,0.000000,0.092103,0.3463,1,0,0,-0.004040,-0.004102,0.004442
1500,1501.000,-0.0559,0.2876,0.0000,0.000395,-0.003233,0.000000,-0.0589,0.2873,-0.0054,0.0000,0.0190,0.0000,0.2962,0.000038,0.995690,0.000000,0.000000,0.092748,0.3781,1,0,0,-0.008255,0.007760,0.002371
1501,1502.000,-0.0555,0.2843,0.0000,0.000387,-0.003195,0.000000,-0.0537,0.2810,0.0012,0.0000,0.0195,0.0000,0.2929,0.000039,0.995629,0.000000,0.000000,0.093392,0.3482,1,0,0,-0.001104,-0.014770,-0.002549
1502,1503.000,-0.0551,0.2812,0.0000,0.000390,-0.003158,0.000000,-0.0529,0.2789,-0.0010,0.0052,0.0190,0.0000,0.2897,0.000039,0.995619,0.000000,0.000000,0.093504,0.3193,1,0,0,-0.001519,0.003721,0.001140
1503,1504.000,-0.0547,0.2780,0.0000,0.000383,-0.003123,0.000000,-0.0548,0.2828,-0.0013,0.0000,0.0182,0.0000,0.2865,0.000036,0.995608,0.000000,0.000000,0.093616,0.3518,1,0,0,0.001254,0.011299,0.002952
1504,1505.000,-0.0543,0.2749,0.0000,0.000375,-0.003084,0.000000,-0.0528,0.2706,-0.0002,0.0000,0.0200,0.0000,0.2834,0.000040,0.995547,0.000000,0.000000,0.094268,0.3844,1,0,0,0.020001,-0.016998,0.002095
1505,1506.000,-0.0539,0.2719,0.0000,0.000368,-0.003048,0.000000,-0.0552,0.2699,-0.0054,0.0000,0.0180,0.0000,0.2802,0.000036,0.995485,0.000000,0.000000,0.094921,0.3556,1,0,0,-0.003199,0.006314,0.002767
1506,1507.000,-0.0536,0.2688,0.0000,0.000372,-0.003013,0.000000,-0.0518,0.2692,-0.0007,0.0052,0.0179,0.0000,0.2772,0.000037,0.995473,0.000000,0.000000,0.095041,0.3279,1,0,0,0.000948,0.003115,0.003366
1507,1508.000,-0.0532,0.2658,0.0000,0.000365,-0.002978,0.000000,-0.0507,0.2653,-0.0010,0.0000,0.0182,0.0000,0.2741,0.000036,0.995462,0.000000,0.000000,0.095161,0.3616,1,0,0,0.008998,-0.011637,0.007125
1508,1509.000,-0.0528,0.2629,0.0000,0.000358,-0.002940,0.000000,-0.0533,0.2600,-0.0013,0.0000,0.0193,0.0000,0.2711,0.000039,0.995398,0.000000,0.000000,0.095826,0.3952,1,0,0,0.012379,0.004556,-0.007376
1509,1510.000,-0.0525,0.2599,0.0000,0.000361,-0.002906,0.000000,-0.0525,0.2575,-0.0013,0.0052,0.0171,0.0000,0.2681,0.000036,0.995334,0.000000,0.000000,0.096491,0.3670,1,0,0,-0.011372,0.024189,-0.010009
1510,1511.000,-0.0521,0.2571,0.0000,0.000354,-0.002874,0.000000,-0.0516,0.2566,-0.0009,0.0000,0.0166,0.0000,0.2652,0.000033,0.995321,0.000000,0.000000,0.096623,0.3387,1,0,0,0.002947,-0.018667,0.003202
1511,1512.000,-0.0518,0.2542,0.0000,0.000348,-0.002840,0.000000,-0.0491,0.2538,-0.0016,0.0000,0.0174,0.0000,0.2623,0.000035,0.995308,0.000000,0.000000,0.096755,0.3719,1,0,0,-0.011170,0.004702,0.007458
1512,1513.000,-0.0514,0.2514,0.0000,0.000351,-0.002806,0.000000,-0.0507,0.2492,-0.0010,0.0050,0.0174,0.0000,0.2594,0.000036,0.995242,0.000000,0.000000,0.097430,0.4061,1,0,0,0.019796,-0.025977,0.003815
1513,1514.000,-0.0511,0.2486,0.0000,0.000345,-0.002773,0.000000,-0.0498,0.2485,0.0003,0.0000,0.0169,0.0000,0.2566,0.000034,0.995176,0.000000,0.000000,0.098106,0.3776,1,0,0,-0.008967,-0.009478,-0.013596
1514,1515.000,-0.0507,0.2458,0.0000,0.000349,-0.002743,0.000000,-0.0531,0.2485,0.0009,0.0054,0.0154,0.0000,0.2538,0.000033,0.995162,0.000000,0.000000,0.098250,0.3491,1,0,0,-0.014310,0.002978,-0.007336
1515,1516.000,-0.0504,0.2431,0.0000,0.000353,-0.002713,0.000000,-0.0513,0.2436,-0.0003,0.0051,0.0155,0.0000,0.2510,0.000033,0.995147,0.000000,0.000000,0.098394,0.3816,1,0,0,0.008906,-0.002938,-0.020080
1516,1517.000,-0.0500,0.2404,0.0000,0.000346,-0.002682,0.000000,-0.0504,0.2415,-0.0034,0.0000,0.0156,0.0000,0.2483,0.000031,0.995080,0.000000,0.000000,0.099079,0.4129,1,0,0,-0.002812,-0.018181,-0.003307
1517,1518.000,-0.0497,0.2377,0.0000,0.000340,-0.002647,0.000000,-0.0511,0.2306,-0.0003,0.0000,0.0182,0.0000,0.2456,0.000036,0.995011,0.000000,0.000000,0.099763,0.3820,1,0,0,-0.022354,-0.007901,-0.011779
1518,1519.000,-0.0493,0.2351,0.0000,0.000334,-0.002616,0.000000,-0.0493,0.2299,-0.0005,0.0000,0.0159,0.0000,0.2429,0.000032,0.994997,0.000000,0.000000,0.099908,0.3519,1,0,0,-0.011116,-0.005290,-0.003688
1519,1520.000,-0.0490,0.2325,0.0000,0.000328,-0.002585,0.000000,-0.0491,0.2348,-0.0058,0.0000,0.0156,0.0000,0.2402,0.000031,0.994982,0.000000,0.000000,0.100053,0.3849,1,0,0,-0.014096,-0.006095,0.002589
1520,1521.000,-0.0487,0.2299,0.0000,0.000322,-0.002553,0.000000,-0.0490,0.2270,0.0028,0.0000,0.0163,0.0000,0.2376,0.000033,0.994912,0.000000,0.000000,0.100744,0.4189,1,0,0,-0.004941,-0.020605,-0.006734
1521,1522.000,-0.0484,0.2274,0.0000,0.000316,-0.002521,0.000000,-0.0453,0.2228,0.0003,0.0000,0.0167,0.0000,0.2350,0.000033,0.994842,0.000000,0.000000,0.101434,0.3911,1,0,0,-0.000949,-0.008491,-0.014417
1522,1523.000,-0.0480,0.2249,0.0000,0.000321,-0.002492,0.000000,-0.0451,0.2285,-0.0045,0.0053,0.0146,0.0000,0.2325,0.000031,0.994826,0.000000,0.000000,0.101592,0.3641,1,0,0,-0.004801,-0.001736,0.002281
1523,1524.000,-0.0477,0.2224,0.0000,0.000315,-0.002463,0.000000,-0.0469,0.2229,-0.0031,0.0000,0.0149,0.0000,0.2300,0.000030,0.994810,0.000000,0.000000,0.101751,0.3982,1,0,0,0.016957,0.004181,0.012863
1524,1525.000,-0.0474,0.2200,0.0000,0.000320,-0.002434,0.000000,-0.0437,0.2174,0.0004,0.0052,0.0146,0.0000,0.2275,0.000031,0.994737,0.000000,0.000000,0.102457,0.4321,1,0,0,-0.007229,-0.005745,-0.018820
1525,1526.000,-0.0471,0.2175,0.0000,0.000314,-0.002405,0.000000,-0.0475,0.2161,-0.0009,0.0000,0.0150,0.0000,0.2250,0.000030,0.994664,0.000000,0.000000,0.103163,0.4026,1,0,0,0.001575,-0.003973,-0.013595
1526,1527.000,-0.0468,0.2152,0.0000,0.000308,-0.002377,0.000000,-0.0425,0.2113,0.0001,0.0000,0.0144,0.0000,0.2226,0.000029,0.994647,0.000000,0.000000,0.103330,0.3728,1,0,0,-0.007978,-0.004584,-0.012871
1527,1528.000,-0.0465,0.2128,0.0000,0.000303,-0.002346,0.000000,-0.0416,0.2062,-0.0007,0.0000,0.0160,0.0000,0.2202,0.000032,0.994630,0.000000,0.000000,0.103498,0.4061,1,0,0,0.018349,-0.015411,-0.005619
1528,1529.000,-0.0462,0.2105,0.0000,0.000307,-0.002319,0.000000,-0.0470,0.2128,-0.0015,0.0050,0.0135,0.0000,0.2178,0.000029,0.994555,0.000000,0.000000,0.104211,0.4402,1,0,0,0.010970,0.005083,-0.004730
1529,1530.000,-0.0459,0.2082,0.0000,0.000302,-0.002294,0.000000,-0.0466,0.2126,-0.0018,0.0000,0.0130,0.0000,0.2155,0.000026,0.994480,0.000000,0.000000,0.104925,0.4111,1,0,0,-0.003348,0.009850,-0.004663
1530,1531.000,-0.0456,0.2059,0.0000,0.000297,-0.002266,0.000000,-0.0467,0.2038,-0.0014,0.0000,0.0144,0.0000,0.2132,0.000029,0.994461,0.000000,0.000000,0.105103,0.3818,1,0,0,-0.003279,-0.017270,-0.004218
1531,1532.000,-0.0453,0.2036,0.0000,0.000302,-0.002240,0.000000,-0.0456,0.2053,0.0037,0.0052,0.0131,0.0000,0.2109,0.000028,0.994442,0.000000,0.000000,0.105282,0.4152,1,0,0,-0.005369,0.006085,0.011312
1532,1533.000,-0.0450,0.2014,0.0000,0.000296,-0.002213,0.000000,-0.0428,0.2015,-0.0015,0.0000,0.0140,0.0000,0.2086,0.000028,0.994366,0.000000,0.000000,0.106004,0.4481,1,0,0,-0.001772,0.002573,-0.011350
1533,1534.000,-0.0447,0.1992,0.0000,0.000291,-0.002187,0.000000,-0.0476,0.1971,-0.0005,0.0000,0.0135,0.0000,0.2064,0.000027,0.994288,0.000000,0.000000,0.106726,0.4181,1,0,0,-0.000210,-0.000330,0.002952
1534,1535.000,-0.0444,0.1970,0.0000,0.000286,-0.002161,0.000000,-0.0477,0.1901,0.0029,0.0000,0.0134,0.0000,0.2041,0.000027,0.994269,0.000000,0.000000,0.106911,0.3889,1,0,0,0.008463,0.001974,0.000555
1535,1536.000,-0.0441,0.1949,0.0000,0.000281,-0.002135,0.000000,-0.0425,0.1889,-0.0024,0.0000,0.0133,0.0000,0.2020,0.000027,0.994249,0.000000,0.000000,0.107096,0.4227,1,0,0,-0.002715,-0.009796,-0.005506
1536,1537.000,-0.0438,0.1928,0.0000,0.000287,-0.002111,0.000000,-0.0448,0.1934,-0.0012,0.0052,0.0120,0.0000,0.1998,0.000026,0.994170,0.000000,0.000000,0.107828,0.4574,1,0,0,0.004840,0.009421,-0.008124
1537,1538.000,-0.0435,0.1907,0.0000,0.000282,-0.002086,0.000000,-0.0436,0.1868,-0.0024,0.0000,0.0128,0.0000,0.1977,0.000026,0.994090,0.000000,0.000000,0.108560,0.4287,1,0,0,0.016738,-0.002342,-0.001026
1538,1539.000,-0.0433,0.1886,0.0000,0.000277,-0.002062,0.000000,-0.0404,0.1880,0.0013,0.0000,0.0127,0.0000,0.1956,0.000026,0.994068,0.000000,0.000000,0.108758,0.3995,1,0,0,-0.000634,0.003344,0.011888
1539,1540.000,-0.0430,0.1865,0.0000,0.000272,-0.002036,0.000000,-0.0413,0.1846,0.0020,0.0000,0.0129,0.0000,0.1935,0.000026,0.994047,0.000000,0.000000,0.108955,0.4328,1,0,0,0.011591,-0.003677,0.001024
1540,1541.000,-0.0427,0.1845,0.0000,0.000277,-0.002013,0.000000,-0.0414,0.1835,0.0010,0.0051,0.0119,0.0000,0.1914,0.000026,0.993965,0.000000,0.000000,0.109696,0.4671,1,0,0,0.004823,-0.012719,0.002898
1541,1542.000,-0.0424,0.1825,0.0000,0.000273,-0.001992,0.000000,-0.0431,0.1792,-0.0025,0.0000,0.0110,0.0000,0.1894,0.000022,0.993883,0.000000,0.000000,0.110437,0.4383,1,0,0,0.004739,-0.015202,0.010791
1542,1543.000,-0.0422,0.1805,0.0000,0.000268,-0.001970,0.000000,-0.0409,0.1809,-0.0016,0.0000,0.0110,0.0000,0.1874,0.000022,0.993860,0.000000,0.000000,0.110647,0.4091,1,0,0,0.011368,0.024704,-0.010832
1543,1544.000,-0.0419,0.1786,0.0000,0.000273,-0.001949,0.000000,-0.0423,0.1777,-0.0046,0.0050,0.0108,0.0000,0.1854,0.000024,0.993836,0.000000,0.000000,0.110856,0.4422,1,0,0,0.013447,0.003258,-0.020772
1544,1545.000,-0.0416,0.1766,0.0000,0.000269,-0.001926,0.000000,-0.0371,0.1736,0.0000,0.0000,0.0118,0.0000,0.1834,0.000024,0.993753,0.000000,0.000000,0.111605,0.4749,1,0,0,-0.006259,0.003187,0.004615
1545,1546.000,-0.0414,0.1747,0.0000,0.000264,-0.001900,0.000000,-0.0406,0.1684,-0.0016,0.0000,0.0133,0.0000,0.1815,0.000027,0.993668,0.000000,0.000000,0.112354,0.4450,1,0,0,0.010111,0.008278,0.014821
1546,1547.000,-0.0411,0.1728,0.0000,0.000260,-0.001877,0.000000,-0.0411,0.1688,-0.0022,0.0000,0.0122,0.0000,0.1795,0.000025,0.993644,0.000000,0.000000,0.112570,0.4158,1,0,0,-0.010622,0.003897,-0.017699
1547,1548.000,-0.0408,0.1710,0.0000,0.000256,-0.001854,0.000000,-0.0402,0.1660,-0.0029,0.0000,0.0114,0.0000,0.1776,0.000023,0.993619,0.000000,0.000000,0.112786,0.4490,1,0,0,0.000956,-0.003205,0.003392
1548,1549.000,-0.0406,0.1691,0.0000,0.000261,-0.001836,0.000000,-0.0409,0.1695,-0.0011,0.0051,0.0095,0.0000,0.1758,0.000022,0.993533,0.000000,0.000000,0.113543,0.4831,1,0,0,-0.002031,0.008926,0.004763
1549,1550.000,-0.0403,0.1673,0.0000,0.000257,-0.001811,0.000000,-0.0362,0.1610,0.0007,0.0000,0.0126,0.0000,0.1739,0.000025,0.993446,0.000000,0.000000,0.114301,0.4541,1,0,0,-0.007421,-0.014873,-0.006159
1550,1551.000,-0.0401,0.1655,0.0000,0.000253,-0.001791,0.000000,-0.0405,0.1635,-0.0003,0.0000,0.0104,0.0000,0.1721,0.000021,0.993420,0.000000,0.000000,0.114527,0.4244,1,0,0,-0.006269,-0.022010,-0.001692
1551,1552.000,-0.0398,0.1637,0.0000,0.000249,-0.001769,0.000000,-0.0378,0.1554,-0.0012,0.0000,0.0111,0.0000,0.1703,0.000022,0.993394,0.000000,0.000000,0.114754,0.4569,1,0,0,0.005855,-0.004189,0.001849
1552,1553.000,-0.0396,0.1620,0.0000,0.000244,-0.001749,0.000000,-0.0359,0.1630,0.0015,0.0000,0.0104,0.0000,0.1685,0.000021,0.993305,0.000000,0.000000,0.115518,0.4903,1,0,0,-0.005428,0.007726,0.013247
1553,1554.000,-0.0393,0.1602,0.0000,0.000240,-0.001728,0.000000,-0.0359,0.1568,0.0002,0.0000,0.0107,0.0000,0.1667,0.000021,0.993216,0.000000,0.000000,0.116281,0.4628,1,0,0,-0.001033,0.006496,0.005101
1554,1555.000,-0.0391,0.1585,0.0000,0.000236,-0.001709,0.000000,-0.0400,0.1572,-0.0010,0.0000,0.0098,0.0000,0.1650,0.000020,0.993188,0.000000,0.000000,0.116520,0.4362,1,0,0,-0.000505,0.000021,0.010633
1555,1556.000,-0.0388,0.1568,0.0000,0.000243,-0.001691,0.000000,-0.0375,0.1553,-0.0009,0.0052,0.0093,0.0000,0.1632,0.000021,0.993160,0.000000,0.000000,0.116760,0.4711,1,0,0,0.022075,-0.007787,-0.006754
1556,1557.000,-0.0386,0.1551,0.0000,0.000239,-0.001671,0.000000,-0.0370,0.1542,-0.0035,0.0000,0.0099,0.0000,0.1615,0.000020,0.993068,0.000000,0.000000,0.117541,0.5054,1,0,0,0.017307,-0.007868,0.012919
1557,1558.000,-0.0384,0.1535,0.0000,0.000235,-0.001653,0.000000,-0.0337,0.1513,0.0004,0.0000,0.0097,0.0000,0.1598,0.000019,0.992975,0.000000,0.000000,0.118322,0.4763,1,0,0,0.001090,-0.001909,-0.006731
1558,1559.000,-0.0381,0.1518,0.0000,0.000231,-0.001632,0.000000,-0.0368,0.1522,-0.0028,0.0000,0.0105,0.0000,0.1582,0.000021,0.992945,0.000000,0.000000,0.118573,0.4483,1,0,0,0.004611,0.001284,-0.007924
1559,1560.000,-0.0379,0.1502,0.0000,0.000227,-0.001613,0.000000,-0.0383,0.1491,0.0011,0.0000,0.0097,0.0000,0.1565,0.000019,0.992915,0.000000,0.000000,0.118823,0.4825,1,0,0,0.000491,-0.002521,-0.006427
1560,1561.000,-0.0377,0.1486,0.0000,0.000234,-0.001597,0.000000,-0.0385,0.1477,0.0002,0.0052,0.0083,0.0000,0.1549,0.000020,0.992820,0.000000,0.000000,0.119618,0.5177,1,0,0,0.006299,-0.007194,-0.007905
1561,1562.000,-0.0374,0.1470,0.0000,0.000230,-0.001579,0.000000,-0.0390,0.1444,-0.0028,0.0000,0.0096,0.0000,0.1533,0.000019,0.992724,0.000000,0.000000,0.120413,0.4893,1,0,0,0.014556,0.002537,-0.005397
1562,1563.000,-0.0372,0.1454,0.0000,0.000226,-0.001562,0.000000,-0.0419,0.1446,-0.0007,0.0000,0.0087,0.0000,0.1517,0.000017,0.992692,0.000000,0.000000,0.120678,0.4601,1,0,0,-0.016294,0.019085,0.008517
1563,1564.000,-0.0370,0.1439,0.0000,0.000233,-0.001546,0.000000,-0.0382,0.1449,-0.0013,0.0050,0.0081,0.0000,0.1501,0.000019,0.992659,0.000000,0.000000,0.120943,0.4930,1,0,0,-0.006797,-0.024742,-0.009260
1564,1565.000,-0.0368,0.1423,0.0000,0.000229,-0.001528,0.000000,-0.0329,0.1384,0.0011,0.0000,0.0094,0.0000,0.1485,0.000019,0.992561,0.000000,0.000000,0.121745,0.5252,1,0,0,-0.020013,-0.022878,-0.008260
1565,1566.000,-0.0365,0.1408,0.0000,0.000226,-0.001510,0.000000,-0.0315,0.1405,-0.0015,0.0000,0.0090,0.0000,0.1470,0.000018,0.992463,0.000000,0.000000,0.122548,0.4945,1,0,0,-0.013760,0.023120,0.005979
1566,1567.000,-0.0363,0.1393,0.0000,0.000222,-0.001492,0.000000,-0.0347,0.1378,0.0007,0.0000,0.0094,0.0000,0.1455,0.000019,0.992429,0.000000,0.000000,0.122816,0.4648,1,0,0,-0.005864,-0.001978,-0.007522
1567,1568.000,-0.0361,0.1378,0.0000,0.000219,-0.001478,0.000000,-0.0360,0.1380,-0.0028,0.0000,0.0072,0.0000,0.1440,0.000014,0.992396,0.000000,0.000000,0.123085,0.4976,1,0,0,0.009310,-0.005906,-0.018903
1568,1569.000,-0.0359,0.1364,0.0000,0.000215,-0.001460,0.000000,-0.0360,0.1356,0.0006,0.0000,0.0092,0.0000,0.1425,0.000018,0.992296,0.000000,0.000000,0.123894,0.5315,1,0,0,-0.001541,0.008012,-0.007336
1569,1570.000,-0.0357,0.1349,0.0000,0.000212,-0.001442,0.000000,-0.0344,0.1331,-0.0002,0.0000,0.0091,0.0000,0.1410,0.000018,0.992194,0.000000,0.000000,0.124702,0.5041,1,0,0,0.002541,0.000189,0.012133
1570,1571.000,-0.0354,0.1335,0.0000,0.000208,-0.001426,0.000000,-0.0369,0.1312,0.0018,0.0000,0.0083,0.0000,0.1395,0.000017,0.992159,0.000000,0.000000,0.124985,0.4775,1,0,0,-0.011275,0.004684,0.009014
1571,1572.000,-0.0352,0.1321,0.0000,0.000205,-0.001409,0.000000,-0.0373,0.1313,-0.0012,0.0000,0.0086,0.0000,0.1381,0.000017,0.992123,0.000000,0.000000,0.125267,0.5128,1,0,0,-0.004055,0.002312,-0.002873
1572,1573.000,-0.0350,0.1307,0.0000,0.000202,-0.001392,0.000000,-0.0363,0.1273,-0.0015,0.0000,0.0087,0.0000,0.1367,0.000017,0.992018,0.000000,0.000000,0.126094,0.5490,1,0,0,0.013562,-0.009560,-0.002327
1573,1574.000,-0.0348,0.1293,0.0000,0.000208,-0.001376,0.000000,-0.0354,0.1278,-0.0037,0.0050,0.0082,0.0000,0.1353,0.000019,0.991913,0.000000,0.000000,0.126922,0.5233,1,0,0,0.007271,-0.010858,-0.005402
1574,1575.000,-0.0346,0.1279,0.0000,0.000205,-0.001361,0.000000,-0.0309,0.1312,-0.0035,0.0000,0.0079,0.0000,0.1339,0.000016,0.991874,0.000000,0.000000,0.127227,0.4964,1,0,0,0.009609,0.006288,0.009064
1575,1576.000,-0.0344,0.1265,0.0000,0.000202,-0.001346,0.000000,-0.0327,0.1259,-0.0007,0.0000,0.0076,0.0000,0.1325,0.000015,0.991835,0.000000,0.000000,0.127532,0.5289,1,0,0,-0.010956,0.013760,0.011171
1576,1577.000,-0.0342,0.1252,0.0000,0.000199,-0.001330,0.000000,-0.0333,0.1237,0.0001,0.0000,0.0085,0.0000,0.1311,0.000017,0.991726,0.000000,0.000000,0.128371,0.5624,1,0,0,0.005819,0.016186,-0.004710
1577,1578.000,-0.0340,0.1239,0.0000,0.000196,-0.001313,0.000000,-0.0326,0.1204,-0.0020,0.0000,0.0086,0.0000,0.1298,0.000017,0.991617,0.000000,0.000000,0.129211,0.5351,1,0,0,0.007843,-0.012590,0.003588
1578,1579.000,-0.0338,0.1226,0.0000,0.000193,-0.001297,0.000000,-0.0295,0.1210,-0.0003,0.0000,0.0082,0.0000,0.1285,0.000016,0.991576,0.000000,0.000000,0.129529,0.5086,1,0,0,0.000784,-0.005281,0.007543
1579,1580.000,-0.0336,0.1213,0.0000,0.000189,-0.001282,0.000000,-0.0305,0.1197,-0.0038,0.0000,0.0078,0.0000,0.1272,0.000016,0.991534,0.000000,0.000000,0.129847,0.5433,1,0,0,0.010810,0.004651,-0.022630
1580,1581.000,-0.0334,0.1200,0.0000,0.000196,-0.001268,0.000000,-0.0308,0.1199,-0.0013,0.0050,0.0073,0.0000,0.1259,0.000018,0.991421,0.000000,0.000000,0.130704,0.5788,1,0,0,0.001164,-0.004691,0.003889
1581,1582.000,-0.0333,0.1188,0.0000,0.000193,-0.001252,0.000000,-0.0283,0.1169,-0.0039,0.0000,0.0080,0.0000,0.1246,0.000016,0.991308,0.000000,0.000000,0.131561,0.5510,1,0,0,-0.001334,-0.016979,-0.003410
1582,1583.000,-0.0331,0.1175,0.0000,0.000191,-0.001237,0.000000,-0.0338,0.1164,-0.0035,0.0000,0.0079,0.0000,0.1233,0.000016,0.991264,0.000000,0.000000,0.131896,0.5218,1,0,0,-0.013656,0.011237,0.006972
1583,1584.000,-0.0329,0.1163,0.0000,0.000188,-0.001223,0.000000,-0.0301,0.1154,0.0027,0.0000,0.0070,0.0000,0.1221,0.000014,0.991219,0.000000,0.000000,0.132230,0.5538,1,0,0,-0.004458,-0.013302,0.002446
1584,1585.000,-0.0327,0.1151,0.0000,0.000185,-0.001211,0.000000,-0.0298,0.1142,-0.0030,0.0000,0.0064,0.0000,0.1208,0.000013,0.991104,0.000000,0.000000,0.133093,0.5867,1,0,0,-0.012215,0.018433,0.004897
1585,1586.000,-0.0325,0.1139,0.0000,0.000182,-0.001195,0.000000,-0.0346,0.1080,-0.0008,0.0000,0.0080,0.0000,0.1196,0.000016,0.990987,0.000000,0.000000,0.133956,0.5597,1,0,0,-0.001819,-0.001843,-0.004674
1586,1587.000,-0.0323,0.1127,0.0000,0.000179,-0.001181,0.000000,-0.0297,0.1146,-0.0025,0.0000,0.0072,0.0000,0.1184,0.000014,0.990940,0.000000,0.000000,0.134303,0.5337,1,0,0,-0.006196,-0.006769,0.002654
1587,1588.000,-0.0321,0.1115,0.0000,0.000176,-0.001167,0.000000,-0.0291,0.1116,-0.0025,0.0000,0.0073,0.0000,0.1172,0.000015,0.990893,0.000000,0.000000,0.134651,0.5681,1,0,0,0.010468,-0.015159,0.001846
1588,1589.000,-0.0320,0.1103,0.0000,0.000184,-0.001154,0.000000,-0.0334,0.1070,-0.0011,0.0051,0.0065,0.0000,0.1160,0.000017,0.990773,0.000000,0.000000,0.135531,0.6034,1,0,0,-0.001428,0.003965,-0.003202
1589,1590.000,-0.0318,0.1092,0.0000,0.000181,-0.001142,0.000000,-0.0312,0.1114,-0.0003,0.0000,0.0067,0.0000,0.1149,0.000013,0.990652,0.000000,0.000000,0.136412,0.5757,1,0,0,0.008245,0.008066,-0.006103
1590,1591.000,-0.0316,0.1081,0.0000,0.000178,-0.001128,0.000000,-0.0291,0.1089,-0.0031,0.0000,0.0067,0.0000,0.1137,0.000013,0.990602,0.000000,0.000000,0.136776,0.5464,1,0,0,0.006033,-0.012435,0.008364
1591,1592.000,-0.0314,0.1069,0.0000,0.000176,-0.001112,0.000000,-0.0361,0.1029,-0.0014,0.0000,0.0083,0.0000,0.1126,0.000017,0.990552,0.000000,0.000000,0.137139,0.5780,1,0,0,-0.015342,0.005690,0.013053
1592,1593.000,-0.0312,0.1058,0.0000,0.000173,-0.001099,0.000000,-0.0300,0.1041,-0.0001,0.0000,0.0069,0.0000,0.1115,0.000014,0.990429,0.000000,0.000000,0.138025,0.6102,1,0,0,0.011161,0.010664,0.012406
1593,1594.000,-0.0311,0.1047,0.0000,0.000170,-0.001087,0.000000,-0.0285,0.1043,0.0056,0.0000,0.0060,0.0000,0.1103,0.000012,0.990305,0.000000,0.000000,0.138910,0.5827,1,0,0,-0.007849,0.004383,-0.008514
1594,1595.000,-0.0309,0.1037,0.0000,0.000168,-0.001075,0.000000,-0.0322,0.1040,0.0016,0.0000,0.0063,0.0000,0.1093,0.000013,0.990253,0.000000,0.000000,0.139284,0.5562,1,0,0,-0.004403,-0.018872,-0.010064
1595,1596.000,-0.0307,0.1026,0.0000,0.000165,-0.001063,0.000000,-0.0305,0.1022,-0.0025,0.0000,0.0064,0.0000,0.1082,0.000013,0.990200,0.000000,0.000000,0.139657,0.5899,1,0,0,-0.009169,0.011189,-0.005212
1596,1597.000,-0.0306,0.1015,0.0000,0.000173,-0.001052,0.000000,-0.0332,0.1000,-0.0003,0.0052,0.0055,0.0000,0.1071,0.000015,0.990072,0.000000,0.000000,0.140558,0.6246,1,0,0,0.014883,0.001242,-0.009060
1597,1598.000,-0.0304,0.1005,0.0000,0.000171,-0.001040,0.000000,-0.0306,0.1004,-0.0026,0.0000,0.0061,0.0000,0.1060,0.000012,0.989944,0.000000,0.000000,0.141458,0.5968,1,0,0,0.008574,-0.009653,-0.000800
1598,1599.000,-0.0302,0.0995,0.0000,0.000168,-0.001029,0.000000,-0.0302,0.1009,-0.0023,0.0000,0.0060,0.0000,0.1050,0.000012,0.989889,0.000000,0.000000,0.141847,0.5672,1,0,0,0.004522,0.000096,-0.000246
1599,1600.000,-0.0301,0.0984,0.0000,0.000176,-0.001029,0.000000,-0.0296,0.1002,0.0001,0.0051,0.0000,0.0000,0.1039,0.000010,0.989833,0.000000,0.000000,0.142235,0.5979,1,0,0,0.013763,0.010575,0.006922
1600,1601.000,-0.0299,0.0974,0.0000,0.000174,-0.001017,0.000000,-0.0278,0.0980,-0.0003,0.0000,0.0060,0.0000,0.1029,0.000012,0.989703,0.000000,0.000000,0.143138,0.6278,1,0,0,0.003629,-0.000551,-0.022113
1601,1602.000,-0.0297,0.0964,0.0000,0.000171,-0.001008,0.000000,-0.0314,0.0992,0.0023,0.0000,0.0051,0.0000,0.1019,0.000010,0.989572,0.000000,0.000000,0.144041,0.5973,1,0,0,-0.012591,0.007828,-0.018048
1602,1603.000,-0.0295,0.0954,0.0000,0.000169,-0.000995,0.000000,-0.0282,0.0919,0.0005,0.0000,0.0062,0.0000,0.1009,0.000012,0.989515,0.000000,0.000000,0.144428,0.5678,1,0,0,-0.021931,-0.000277,0.019727
1603,1604.000,-0.0294,0.0944,0.0000,0.000166,-0.000984,0.000000,-0.0305,0.0937,0.0006,0.0000,0.0062,0.0000,0.0999,0.000012,0.989459,0.000000,0.000000,0.144815,0.5991,1,0,0,0.000475,-0.006048,-0.010712
